Plot Title: A05 Panorama Point,,,,
#,"Date Time, GMT-06:00","H08 Temp., °F (LGR S/N: 748073)",,
3503,09/22/09 12:07:34 PM,65.59,,
3504,09/22/09 01:19:34 PM,66.96,,
3505,09/22/09 02:31:34 PM,67.66,,
3506,09/22/09 03:43:34 PM,67.66,,
3507,09/22/09 04:55:34 PM,66.96,,
3508,09/22/09 06:07:34 PM,64.9,,
3509,09/22/09 07:19:34 PM,58.73,,
3510,09/22/09 08:31:34 PM,55.98,,
3511,09/22/09 09:43:34 PM,52.48,,
3512,09/22/09 10:55:34 PM,50.38,,
3513,09/23/09 12:07:34 AM,52.48,,
3514,09/23/09 01:19:34 AM,48.96,,
3515,09/23/09 02:31:34 AM,46.81,,
3516,09/23/09 03:43:34 AM,45.37,,
3517,09/23/09 04:55:34 AM,45.37,,
3518,09/23/09 06:07:34 AM,45.37,,
3519,09/23/09 07:19:34 AM,55.27,,
3520,09/23/09 08:31:34 AM,66.27,,
3521,09/23/09 09:43:34 AM,66.27,,
3522,09/23/09 10:55:34 AM,68.34,,
3523,09/23/09 12:07:34 PM,71.76,,
3524,09/23/09 01:19:34 PM,73.15,,
3525,09/23/09 02:31:34 PM,74.53,,
3526,09/23/09 03:43:34 PM,74.53,,
3527,09/23/09 04:55:34 PM,73.83,,
3528,09/23/09 06:07:34 PM,71.08,,
3529,09/23/09 07:19:34 PM,66.96,,
3530,09/23/09 08:31:34 PM,64.9,,
3531,09/23/09 09:43:34 PM,64.22,,
3532,09/23/09 10:55:34 PM,62.17,,
3533,09/24/09 12:07:34 AM,58.73,,
3534,09/24/09 01:19:34 AM,53.89,,
3535,09/24/09 02:31:34 AM,51.78,,
3536,09/24/09 03:43:34 AM,52.48,,
3537,09/24/09 04:55:34 AM,51.08,,
3538,09/24/09 06:07:34 AM,49.68,,
3539,09/24/09 07:19:34 AM,58.73,,
3540,09/24/09 08:31:34 AM,68.34,,
3541,09/24/09 09:43:34 AM,71.08,,
3542,09/24/09 10:55:34 AM,71.76,,
3543,09/24/09 12:07:34 PM,74.53,,
3544,09/24/09 01:19:34 PM,75.22,,
3545,09/24/09 02:31:34 PM,75.92,,
3546,09/24/09 03:43:34 PM,76.62,,
3547,09/24/09 04:55:34 PM,75.92,,
3548,09/24/09 06:07:34 PM,73.83,,
3549,09/24/09 07:19:34 PM,65.59,,
3550,09/24/09 08:31:34 PM,62.17,,
3551,09/24/09 09:43:34 PM,59.41,,
3552,09/24/09 10:55:34 PM,58.73,,
3553,09/25/09 12:07:34 AM,56.66,,
3554,09/25/09 01:19:34 AM,54.59,,
3555,09/25/09 02:31:34 AM,54.59,,
3556,09/25/09 03:43:34 AM,51.78,,
3557,09/25/09 04:55:34 AM,50.38,,
3558,09/25/09 06:07:34 AM,51.08,,
3559,09/25/09 07:19:34 AM,56.66,,
3560,09/25/09 08:31:34 AM,65.59,,
3561,09/25/09 09:43:34 AM,69.71,,
3562,09/25/09 10:55:34 AM,73.83,,
3563,09/25/09 12:07:34 PM,80.11,,
3564,09/25/09 01:19:34 PM,82.24,,
3565,09/25/09 02:31:34 PM,83.66,,
3566,09/25/09 03:43:34 PM,84.38,,
3567,09/25/09 04:55:34 PM,85.1,,
3568,09/25/09 06:07:34 PM,80.11,,
3569,09/25/09 07:19:34 PM,71.08,,
3570,09/25/09 08:31:34 PM,65.59,,
3571,09/25/09 09:43:34 PM,63.54,,
3572,09/25/09 10:55:34 PM,60.8,,
3573,09/26/09 12:07:34 AM,58.73,,
3574,09/26/09 01:19:34 AM,56.66,,
3575,09/26/09 02:31:34 AM,55.27,,
3576,09/26/09 03:43:34 AM,55.27,,
3577,09/26/09 04:55:34 AM,52.48,,
3578,09/26/09 06:07:34 AM,52.48,,
3579,09/26/09 07:19:34 AM,57.36,,
3580,09/26/09 08:31:34 AM,65.59,,
3581,09/26/09 09:43:34 AM,69.71,,
3582,09/26/09 10:55:34 AM,75.22,,
3583,09/26/09 12:07:34 PM,80.11,,
3584,09/26/09 01:19:34 PM,84.38,,
3585,09/26/09 02:31:34 PM,86.56,,
3586,09/26/09 03:43:34 PM,87.28,,
3587,09/26/09 04:55:34 PM,86.56,,
3588,09/26/09 06:07:34 PM,80.82,,
3589,09/26/09 07:19:34 PM,71.76,,
3590,09/26/09 08:31:34 PM,69.71,,
3591,09/26/09 09:43:34 PM,66.27,,
3592,09/26/09 10:55:34 PM,64.9,,
3593,09/27/09 12:07:34 AM,65.59,,
3594,09/27/09 01:19:34 AM,62.85,,
3595,09/27/09 02:31:34 AM,65.59,,
3596,09/27/09 03:43:34 AM,57.36,,
3597,09/27/09 04:55:34 AM,55.27,,
3598,09/27/09 06:07:34 AM,55.27,,
3599,09/27/09 07:19:34 AM,60.8,,
3600,09/27/09 08:31:34 AM,71.08,,
3601,09/27/09 09:43:34 AM,72.46,,
3602,09/27/09 10:55:34 AM,77.31,,
3603,09/27/09 12:07:34 PM,82.24,,
3604,09/27/09 01:19:34 PM,85.82,,
3605,09/27/09 02:31:34 PM,88.02,,
3606,09/27/09 03:43:34 PM,88.02,,
3607,09/27/09 04:55:34 PM,88.02,,
3608,09/27/09 06:07:34 PM,82.96,,
3609,09/27/09 07:19:34 PM,71.76,,
3610,09/27/09 08:31:34 PM,68.34,,
3611,09/27/09 09:43:34 PM,65.59,,
3612,09/27/09 10:55:34 PM,63.54,,
3613,09/28/09 12:07:34 AM,60.8,,
3614,09/28/09 01:19:34 AM,58.73,,
3615,09/28/09 02:31:34 AM,59.41,,
3616,09/28/09 03:43:34 AM,58.05,,
3617,09/28/09 04:55:34 AM,57.36,,
3618,09/28/09 06:07:34 AM,54.59,,
3619,09/28/09 07:19:34 AM,62.85,,
3620,09/28/09 08:31:34 AM,71.08,,
3621,09/28/09 09:43:34 AM,74.53,,
3622,09/28/09 10:55:34 AM,79.41,,
3623,09/28/09 12:07:34 PM,82.96,,
3624,09/28/09 01:19:34 PM,85.82,,
3625,09/28/09 02:31:34 PM,89.47,,
3626,09/28/09 03:43:34 PM,90.21,,
3627,09/28/09 04:55:34 PM,88.74,,
3628,09/28/09 06:07:34 PM,83.66,,
3629,09/28/09 07:19:34 PM,74.53,,
3630,09/28/09 08:31:34 PM,73.15,,
3631,09/28/09 09:43:34 PM,73.83,,
3632,09/28/09 10:55:34 PM,73.15,,
3633,09/29/09 12:07:34 AM,75.22,,
3634,09/29/09 01:19:34 AM,73.83,,
3635,09/29/09 02:31:34 AM,72.46,,
3636,09/29/09 03:43:34 AM,71.08,,
3637,09/29/09 04:55:34 AM,66.27,,
3638,09/29/09 06:07:34 AM,60.8,,
3639,09/29/09 07:19:34 AM,66.27,,
3640,09/29/09 08:31:34 AM,73.83,,
3641,09/29/09 09:43:34 AM,82.24,,
3642,09/29/09 10:55:34 AM,86.56,,
3643,09/29/09 12:07:34 PM,88.02,,
3644,09/29/09 01:19:34 PM,88.02,,
3645,09/29/09 02:31:34 PM,87.28,,
3646,09/29/09 03:43:34 PM,87.28,,
3647,09/29/09 04:55:34 PM,85.82,,
3648,09/29/09 06:07:34 PM,82.24,,
3649,09/29/09 07:19:34 PM,78.01,,
3650,09/29/09 08:31:34 PM,75.92,,
3651,09/29/09 09:43:34 PM,77.31,,
3652,09/29/09 10:55:34 PM,77.31,,
3653,09/30/09 12:07:34 AM,75.92,,
3654,09/30/09 01:19:34 AM,74.53,,
3655,09/30/09 02:31:34 AM,73.83,,
3656,09/30/09 03:43:34 AM,71.76,,
3657,09/30/09 04:55:34 AM,71.76,,
3658,09/30/09 06:07:34 AM,69.71,,
3659,09/30/09 07:19:34 AM,66.27,,
3660,09/30/09 08:31:34 AM,71.76,,
3661,09/30/09 09:43:34 AM,71.76,,
3662,09/30/09 10:55:34 AM,70.39,,
3663,09/30/09 12:07:34 PM,71.08,,
3664,09/30/09 01:19:34 PM,66.27,,
3665,09/30/09 02:31:34 PM,63.54,,
3666,09/30/09 03:43:34 PM,60.12,,
3667,09/30/09 04:55:34 PM,58.05,,
3668,09/30/09 06:07:34 PM,52.48,,
3669,09/30/09 07:19:34 PM,49.68,,
3670,09/30/09 08:31:34 PM,47.53,,
3671,09/30/09 09:43:34 PM,44.65,,
3672,09/30/09 10:55:34 PM,43.2,,
3673,2010-01-09 00:07,43.2,,
3674,2010-01-09 01:19,41.72,,
3675,2010-01-09 02:31,40.98,,
3676,2010-01-09 03:43,39.47,,
3677,2010-01-09 04:55,38.73,,
3678,2010-01-09 06:07,34.11,,
3679,2010-01-09 07:19,40.98,,
3680,2010-01-09 08:31,51.08,,
3681,2010-01-09 09:43,53.19,,
3682,2010-01-09 10:55,54.59,,
3683,2010-01-09 12:07,55.98,,
3684,2010-01-09 13:19,57.36,,
3685,2010-01-09 14:31,58.05,,
3686,2010-01-09 15:43,58.05,,
3687,2010-01-09 16:55,58.05,,
3688,2010-01-09 18:07,53.89,,
3689,2010-01-09 19:19,46.81,,
3690,2010-01-09 20:31,43.92,,
3691,2010-01-09 21:43,42.46,,
3692,2010-01-09 22:55,40.98,,
3693,2010-02-09 00:07,37.96,,
3694,2010-02-09 01:19,37.2,,
3695,2010-02-09 02:31,35.65,,
3696,2010-02-09 03:43,37.2,,
3697,2010-02-09 04:55,35.65,,
3698,2010-02-09 06:07,34.88,,
3699,2010-02-09 07:19,40.98,,
3700,2010-02-09 08:31,48.96,,
3701,2010-02-09 09:43,54.59,,
3702,2010-02-09 10:55,57.36,,
3703,2010-02-09 12:07,61.48,,
3704,2010-02-09 13:19,63.54,,
3705,2010-02-09 14:31,65.59,,
3706,2010-02-09 15:43,66.27,,
3707,2010-02-09 16:55,65.59,,
3708,2010-02-09 18:07,62.17,,
3709,2010-02-09 19:19,55.98,,
3710,2010-02-09 20:31,51.78,,
3711,2010-02-09 21:43,48.96,,
3712,2010-02-09 22:55,48.25,,
3713,2010-03-09 00:07,47.53,,
3714,2010-03-09 01:19,45.37,,
3715,2010-03-09 02:31,44.65,,
3716,2010-03-09 03:43,41.72,,
3717,2010-03-09 04:55,42.46,,
3718,2010-03-09 06:07,40.98,,
3719,2010-03-09 07:19,47.53,,
3720,2010-03-09 08:31,57.36,,
3721,2010-03-09 09:43,60.12,,
3722,2010-03-09 10:55,62.85,,
3723,2010-03-09 12:07,71.08,,
3724,2010-03-09 13:19,73.15,,
3725,2010-03-09 14:31,72.46,,
3726,2010-03-09 15:43,70.39,,
3727,2010-03-09 16:55,67.66,,
3728,2010-03-09 18:07,66.96,,
3729,2010-03-09 19:19,64.22,,
3730,2010-03-09 20:31,64.22,,
3731,2010-03-09 21:43,63.54,,
3732,2010-03-09 22:55,62.85,,
3733,2010-04-09 00:07,62.17,,
3734,2010-04-09 01:19,62.17,,
3735,2010-04-09 02:31,62.17,,
3736,2010-04-09 03:43,61.48,,
3737,2010-04-09 04:55,60.12,,
3738,2010-04-09 06:07,60.12,,
3739,2010-04-09 07:19,53.19,,
3740,2010-04-09 08:31,58.73,,
3741,2010-04-09 09:43,60.8,,
3742,2010-04-09 10:55,64.9,,
3743,2010-04-09 12:07,60.8,,
3744,2010-04-09 13:19,71.76,,
3745,2010-04-09 14:31,73.83,,
3746,2010-04-09 15:43,71.76,,
3747,2010-04-09 16:55,69.03,,
3748,2010-04-09 18:07,63.54,,
3749,2010-04-09 19:19,65.59,,
3750,2010-04-09 20:31,62.85,,
3751,2010-04-09 21:43,55.27,,
3752,2010-04-09 22:55,51.78,,
3753,2010-05-09 00:07,48.96,,
3754,2010-05-09 01:19,46.09,,
3755,2010-05-09 02:31,44.65,,
3756,2010-05-09 03:43,43.2,,
3757,2010-05-09 04:55,39.47,,
3758,2010-05-09 06:07,39.47,,
3759,2010-05-09 07:19,41.72,,
3760,2010-05-09 08:31,51.78,,
3761,2010-05-09 09:43,58.73,,
3762,2010-05-09 10:55,60.8,,
3763,2010-05-09 12:07,62.85,,
3764,2010-05-09 13:19,64.22,,
3765,2010-05-09 14:31,62.85,,
3766,2010-05-09 15:43,59.41,,
3767,2010-05-09 16:55,58.05,,
3768,2010-05-09 18:07,53.89,,
3769,2010-05-09 19:19,49.68,,
3770,2010-05-09 20:31,46.09,,
3771,2010-05-09 21:43,43.2,,
3772,2010-05-09 22:55,44.65,,
3773,2010-06-09 00:07,43.2,,
3774,2010-06-09 01:19,41.72,,
3775,2010-06-09 02:31,40.23,,
3776,2010-06-09 03:43,37.96,,
3777,2010-06-09 04:55,37.2,,
3778,2010-06-09 06:07,36.43,,
3779,2010-06-09 07:19,40.98,,
3780,2010-06-09 08:31,51.08,,
3781,2010-06-09 09:43,51.78,,
3782,2010-06-09 10:55,54.59,,
3783,2010-06-09 12:07,57.36,,
3784,2010-06-09 13:19,58.73,,
3785,2010-06-09 14:31,60.8,,
3786,2010-06-09 15:43,60.8,,
3787,2010-06-09 16:55,60.8,,
3788,2010-06-09 18:07,55.98,,
3789,2010-06-09 19:19,49.68,,
3790,2010-06-09 20:31,46.09,,
3791,2010-06-09 21:43,41.72,,
3792,2010-06-09 22:55,39.47,,
3793,2010-07-09 00:07,40.23,,
3794,2010-07-09 01:19,38.73,,
3795,2010-07-09 02:31,40.23,,
3796,2010-07-09 03:43,39.47,,
3797,2010-07-09 04:55,40.23,,
3798,2010-07-09 06:07,37.2,,
3799,2010-07-09 07:19,39.47,,
3800,2010-07-09 08:31,42.46,,
3801,2010-07-09 09:43,48.25,,
3802,2010-07-09 10:55,57.36,,
3803,2010-07-09 12:07,60.12,,
3804,2010-07-09 13:19,60.12,,
3805,2010-07-09 14:31,65.59,,
3806,2010-07-09 15:43,66.96,,
3807,2010-07-09 16:55,66.96,,
3808,2010-07-09 18:07,61.48,,
3809,2010-07-09 19:19,54.59,,
3810,2010-07-09 20:31,50.38,,
3811,2010-07-09 21:43,49.68,,
3812,2010-07-09 22:55,49.68,,
3813,2010-08-09 00:07,47.53,,
3814,2010-08-09 01:19,46.09,,
3815,2010-08-09 02:31,46.09,,
3816,2010-08-09 03:43,48.96,,
3817,2010-08-09 04:55,49.68,,
3818,2010-08-09 06:07,46.09,,
3819,2010-08-09 07:19,46.09,,
3820,2010-08-09 08:31,54.59,,
3821,2010-08-09 09:43,60.12,,
3822,2010-08-09 10:55,63.54,,
3823,2010-08-09 12:07,65.59,,
3824,2010-08-09 13:19,66.27,,
3825,2010-08-09 14:31,65.59,,
3826,2010-08-09 15:43,64.9,,
3827,2010-08-09 16:55,62.85,,
3828,2010-08-09 18:07,57.36,,
3829,2010-08-09 19:19,53.19,,
3830,2010-08-09 20:31,49.68,,
3831,2010-08-09 21:43,46.81,,
3832,2010-08-09 22:55,46.09,,
3833,2010-09-09 00:07,45.37,,
3834,2010-09-09 01:19,43.92,,
3835,2010-09-09 02:31,43.2,,
3836,2010-09-09 03:43,42.46,,
3837,2010-09-09 04:55,40.23,,
3838,2010-09-09 06:07,38.73,,
3839,2010-09-09 07:19,45.37,,
3840,2010-09-09 08:31,57.36,,
3841,2010-09-09 09:43,61.48,,
3842,2010-09-09 10:55,64.9,,
3843,2010-09-09 12:07,66.27,,
3844,2010-09-09 13:19,67.66,,
3845,2010-09-09 14:31,68.34,,
3846,2010-09-09 15:43,68.34,,
3847,2010-09-09 16:55,66.96,,
3848,2010-09-09 18:07,62.85,,
3849,2010-09-09 19:19,57.36,,
3850,2010-09-09 20:31,54.59,,
3851,2010-09-09 21:43,51.78,,
3852,2010-09-09 22:55,49.68,,
3853,2010-10-09 00:07,50.38,,
3854,2010-10-09 01:19,47.53,,
3855,2010-10-09 02:31,47.53,,
3856,2010-10-09 03:43,49.68,,
3857,2010-10-09 04:55,48.25,,
3858,2010-10-09 06:07,46.09,,
3859,2010-10-09 07:19,50.38,,
3860,2010-10-09 08:31,62.85,,
3861,2010-10-09 09:43,65.59,,
3862,2010-10-09 10:55,66.27,,
3863,2010-10-09 12:07,69.03,,
3864,2010-10-09 13:19,71.08,,
3865,2010-10-09 14:31,71.08,,
3866,2010-10-09 15:43,69.71,,
3867,2010-10-09 16:55,69.71,,
3868,2010-10-09 18:07,63.54,,
3869,2010-10-09 19:19,58.05,,
3870,2010-10-09 20:31,54.59,,
3871,2010-10-09 21:43,52.48,,
3872,2010-10-09 22:55,51.08,,
3873,2010-11-09 00:07,49.68,,
3874,2010-11-09 01:19,48.96,,
3875,2010-11-09 02:31,49.68,,
3876,2010-11-09 03:43,44.65,,
3877,2010-11-09 04:55,43.2,,
3878,2010-11-09 06:07,41.72,,
3879,2010-11-09 07:19,46.81,,
3880,2010-11-09 08:31,51.78,,
3881,2010-11-09 09:43,54.59,,
3882,2010-11-09 10:55,62.85,,
3883,2010-11-09 12:07,63.54,,
3884,2010-11-09 13:19,71.08,,
3885,2010-11-09 14:31,71.08,,
3886,2010-11-09 15:43,71.08,,
3887,2010-11-09 16:55,69.71,,
3888,2010-11-09 18:07,66.27,,
3889,2010-11-09 19:19,65.59,,
3890,2010-11-09 20:31,64.9,,
3891,2010-11-09 21:43,62.85,,
3892,2010-11-09 22:55,60.8,,
3893,2010-12-09 00:07,59.41,,
3894,2010-12-09 01:19,58.05,,
3895,2010-12-09 02:31,58.05,,
3896,2010-12-09 03:43,57.36,,
3897,2010-12-09 04:55,55.98,,
3898,2010-12-09 06:07,55.98,,
3899,2010-12-09 07:19,58.05,,
3900,2010-12-09 08:31,61.48,,
3901,2010-12-09 09:43,64.9,,
3902,2010-12-09 10:55,69.03,,
3903,2010-12-09 12:07,73.15,,
3904,2010-12-09 13:19,72.46,,
3905,2010-12-09 14:31,72.46,,
3906,2010-12-09 15:43,71.08,,
3907,2010-12-09 16:55,69.03,,
3908,2010-12-09 18:07,64.9,,
3909,2010-12-09 19:19,63.54,,
3910,2010-12-09 20:31,62.17,,
3911,2010-12-09 21:43,59.41,,
3912,2010-12-09 22:55,59.41,,
3913,10/13/09 12:07:34 AM,61.48,,
3914,10/13/09 01:19:34 AM,62.17,,
3915,10/13/09 02:31:34 AM,62.17,,
3916,10/13/09 03:43:34 AM,59.41,,
3917,10/13/09 04:55:34 AM,58.05,,
3918,10/13/09 06:07:34 AM,58.73,,
3919,10/13/09 07:19:34 AM,58.05,,
3920,10/13/09 08:31:34 AM,63.54,,
3921,10/13/09 09:43:34 AM,68.34,,
3922,10/13/09 10:55:34 AM,69.71,,
3923,10/13/09 12:07:34 PM,71.76,,
3924,10/13/09 01:19:34 PM,71.76,,
3925,10/13/09 02:31:34 PM,70.39,,
3926,10/13/09 03:43:34 PM,69.03,,
3927,10/13/09 04:55:34 PM,66.27,,
3928,10/13/09 06:07:34 PM,64.22,,
3929,10/13/09 07:19:34 PM,64.22,,
3930,10/13/09 08:31:34 PM,63.54,,
3931,10/13/09 09:43:34 PM,62.85,,
3932,10/13/09 10:55:34 PM,62.17,,
3933,10/14/09 12:07:34 AM,62.85,,
3934,10/14/09 01:19:34 AM,62.17,,
3935,10/14/09 02:31:34 AM,62.85,,
3936,10/14/09 03:43:34 AM,62.85,,
3937,10/14/09 04:55:34 AM,62.17,,
3938,10/14/09 06:07:34 AM,60.8,,
3939,10/14/09 07:19:34 AM,60.12,,
3940,10/14/09 08:31:34 AM,61.48,,
3941,10/14/09 09:43:34 AM,63.54,,
3942,10/14/09 10:55:34 AM,64.9,,
3943,10/14/09 12:07:34 PM,68.34,,
3944,10/14/09 01:19:34 PM,68.34,,
3945,10/14/09 02:31:34 PM,66.27,,
3946,10/14/09 03:43:34 PM,66.96,,
3947,10/14/09 04:55:34 PM,60.12,,
3948,10/14/09 06:07:34 PM,57.36,,
3949,10/14/09 07:19:34 PM,55.98,,
3950,10/14/09 08:31:34 PM,54.59,,
3951,10/14/09 09:43:34 PM,53.89,,
3952,10/14/09 10:55:34 PM,53.89,,
3953,10/15/09 12:07:34 AM,52.48,,
3954,10/15/09 01:19:34 AM,49.68,,
3955,10/15/09 02:31:34 AM,48.96,,
3956,10/15/09 03:43:34 AM,48.25,,
3957,10/15/09 04:55:34 AM,46.81,,
3958,10/15/09 06:07:34 AM,46.09,,
3959,10/15/09 07:19:34 AM,49.68,,
3960,10/15/09 08:31:34 AM,58.05,,
3961,10/15/09 09:43:34 AM,63.54,,
3962,10/15/09 10:55:34 AM,66.96,,
3963,10/15/09 12:07:34 PM,71.08,,
3964,10/15/09 01:19:34 PM,72.46,,
3965,10/15/09 02:31:34 PM,72.46,,
3966,10/15/09 03:43:34 PM,71.76,,
3967,10/15/09 04:55:34 PM,71.08,,
3968,10/15/09 06:07:34 PM,64.9,,
3969,10/15/09 07:19:34 PM,59.41,,
3970,10/15/09 08:31:34 PM,57.36,,
3971,10/15/09 09:43:34 PM,55.27,,
3972,10/15/09 10:55:34 PM,52.48,,
3973,10/16/09 12:07:34 AM,48.96,,
3974,10/16/09 01:19:34 AM,48.96,,
3975,10/16/09 02:31:34 AM,47.53,,
3976,10/16/09 03:43:34 AM,47.53,,
3977,10/16/09 04:55:34 AM,46.09,,
3978,10/16/09 06:07:34 AM,45.37,,
3979,10/16/09 07:19:34 AM,48.96,,
3980,10/16/09 08:31:34 AM,56.66,,
3981,10/16/09 09:43:34 AM,62.85,,
3982,10/16/09 10:55:34 AM,64.9,,
3983,10/16/09 12:07:34 PM,68.34,,
3984,10/16/09 01:19:34 PM,71.08,,
3985,10/16/09 02:31:34 PM,71.76,,
3986,10/16/09 03:43:34 PM,71.76,,
3987,10/16/09 04:55:34 PM,70.39,,
3988,10/16/09 06:07:34 PM,65.59,,
3989,10/16/09 07:19:34 PM,60.12,,
3990,10/16/09 08:31:34 PM,56.66,,
3991,10/16/09 09:43:34 PM,55.27,,
3992,10/16/09 10:55:34 PM,54.59,,
3993,10/17/09 12:07:34 AM,51.08,,
3994,10/17/09 01:19:34 AM,53.89,,
3995,10/17/09 02:31:34 AM,52.48,,
3996,10/17/09 03:43:34 AM,49.68,,
3997,10/17/09 04:55:34 AM,45.37,,
3998,10/17/09 06:07:34 AM,45.37,,
3999,10/17/09 07:19:34 AM,49.68,,
4000,10/17/09 08:31:34 AM,56.66,,
4001,10/17/09 09:43:34 AM,61.48,,
4002,10/17/09 10:55:34 AM,68.34,,
4003,10/17/09 12:07:34 PM,71.76,,
4004,10/17/09 01:19:34 PM,73.83,,
4005,10/17/09 02:31:34 PM,75.22,,
4006,10/17/09 03:43:34 PM,75.92,,
4007,10/17/09 04:55:34 PM,75.22,,
4008,10/17/09 06:07:34 PM,66.96,,
4009,10/17/09 07:19:34 PM,61.48,,
4010,10/17/09 08:31:34 PM,58.05,,
4011,10/17/09 09:43:34 PM,53.19,,
4012,10/17/09 10:55:34 PM,52.48,,
4013,10/18/09 12:07:34 AM,53.89,,
4014,10/18/09 01:19:34 AM,50.38,,
4015,10/18/09 02:31:34 AM,47.53,,
4016,10/18/09 03:43:34 AM,46.09,,
4017,10/18/09 04:55:34 AM,48.25,,
4018,10/18/09 06:07:34 AM,46.81,,
4019,10/18/09 07:19:34 AM,50.38,,
4020,10/18/09 08:31:34 AM,56.66,,
4021,10/18/09 09:43:34 AM,62.85,,
4022,10/18/09 10:55:34 AM,67.66,,
4023,10/18/09 12:07:34 PM,72.46,,
4024,10/18/09 01:19:34 PM,75.22,,
4025,10/18/09 02:31:34 PM,78.71,,
4026,10/18/09 03:43:34 PM,77.31,,
4027,10/18/09 04:55:34 PM,78.71,,
4028,10/18/09 06:07:34 PM,74.53,,
4029,10/18/09 07:19:34 PM,71.08,,
4030,10/18/09 08:31:34 PM,68.34,,
4031,10/18/09 09:43:34 PM,62.85,,
4032,10/18/09 10:55:34 PM,60.12,,
4033,10/19/09 12:07:34 AM,61.48,,
4034,10/19/09 01:19:34 AM,66.96,,
4035,10/19/09 02:31:34 AM,67.66,,
4036,10/19/09 03:43:34 AM,68.34,,
4037,10/19/09 04:55:34 AM,66.27,,
4038,10/19/09 06:07:34 AM,63.54,,
4039,10/19/09 07:19:34 AM,64.9,,
4040,10/19/09 08:31:34 AM,70.39,,
4041,10/19/09 09:43:34 AM,74.53,,
4042,10/19/09 10:55:34 AM,77.31,,
4043,10/19/09 12:07:34 PM,79.41,,
4044,10/19/09 01:19:34 PM,79.41,,
4045,10/19/09 02:31:34 PM,78.01,,
4046,10/19/09 03:43:34 PM,78.01,,
4047,10/19/09 04:55:34 PM,77.31,,
4048,10/19/09 06:07:34 PM,73.15,,
4049,10/19/09 07:19:34 PM,72.46,,
4050,10/19/09 08:31:34 PM,69.71,,
4051,10/19/09 09:43:34 PM,69.71,,
4052,10/19/09 10:55:34 PM,66.96,,
4053,10/20/09 12:07:34 AM,65.59,,
4054,10/20/09 01:19:34 AM,65.59,,
4055,10/20/09 02:31:34 AM,61.48,,
4056,10/20/09 03:43:34 AM,61.48,,
4057,10/20/09 04:55:34 AM,61.48,,
4058,10/20/09 06:07:34 AM,62.17,,
4059,10/20/09 07:19:34 AM,60.8,,
4060,10/20/09 08:31:34 AM,60.12,,
4061,10/20/09 09:43:34 AM,51.78,,
4062,10/20/09 10:55:34 AM,56.66,,
4063,10/20/09 12:07:34 PM,53.89,,
4064,10/20/09 01:19:34 PM,47.53,,
4065,10/20/09 02:31:34 PM,46.81,,
4066,10/20/09 03:43:34 PM,46.81,,
4067,10/20/09 04:55:34 PM,47.53,,
4068,10/20/09 06:07:34 PM,46.09,,
4069,10/20/09 07:19:34 PM,44.65,,
4070,10/20/09 08:31:34 PM,44.65,,
4071,10/20/09 09:43:34 PM,43.2,,
4072,10/20/09 10:55:34 PM,43.92,,
4073,10/21/09 12:07:34 AM,41.72,,
4074,10/21/09 01:19:34 AM,41.72,,
4075,10/21/09 02:31:34 AM,43.92,,
4076,10/21/09 03:43:34 AM,43.2,,
4077,10/21/09 04:55:34 AM,42.46,,
4078,10/21/09 06:07:34 AM,42.46,,
4079,10/21/09 07:19:34 AM,42.46,,
4080,10/21/09 08:31:34 AM,47.53,,
4081,10/21/09 09:43:34 AM,52.48,,
4082,10/21/09 10:55:34 AM,53.89,,
4083,10/21/09 12:07:34 PM,55.27,,
4084,10/21/09 01:19:34 PM,56.66,,
4085,10/21/09 02:31:34 PM,57.36,,
4086,10/21/09 03:43:34 PM,58.05,,
4087,10/21/09 04:55:34 PM,57.36,,
4088,10/21/09 06:07:34 PM,53.19,,
4089,10/21/09 07:19:34 PM,51.08,,
4090,10/21/09 08:31:34 PM,48.96,,
4091,10/21/09 09:43:34 PM,47.53,,
4092,10/21/09 10:55:34 PM,46.81,,
4093,10/22/09 12:07:34 AM,46.81,,
4094,10/22/09 01:19:34 AM,43.92,,
4095,10/22/09 02:31:34 AM,44.65,,
4096,10/22/09 03:43:34 AM,43.2,,
4097,10/22/09 04:55:34 AM,41.72,,
4098,10/22/09 06:07:34 AM,39.47,,
4099,10/22/09 07:19:34 AM,40.98,,
4100,10/22/09 08:31:34 AM,48.25,,
4101,10/22/09 09:43:34 AM,53.89,,
4102,10/22/09 10:55:34 AM,57.36,,
4103,10/22/09 12:07:34 PM,59.41,,
4104,10/22/09 01:19:34 PM,60.12,,
4105,10/22/09 02:31:34 PM,60.12,,
4106,10/22/09 03:43:34 PM,59.41,,
4107,10/22/09 04:55:34 PM,59.41,,
4108,10/22/09 06:07:34 PM,52.48,,
4109,10/22/09 07:19:34 PM,48.25,,
4110,10/22/09 08:31:34 PM,48.25,,
4111,10/22/09 09:43:34 PM,47.53,,
4112,10/22/09 10:55:34 PM,45.37,,
4113,10/23/09 12:07:34 AM,44.65,,
4114,10/23/09 01:19:34 AM,43.2,,
4115,10/23/09 02:31:34 AM,41.72,,
4116,10/23/09 03:43:34 AM,40.98,,
4117,10/23/09 04:55:34 AM,39.47,,
4118,10/23/09 06:07:34 AM,38.73,,
4119,10/23/09 07:19:34 AM,40.98,,
4120,10/23/09 08:31:34 AM,48.25,,
4121,10/23/09 09:43:34 AM,56.66,,
4122,10/23/09 10:55:34 AM,59.41,,
